756	-8.464090	nda
757	-8.465201	min
758	-8.467360	िक
759	-8.467795	▁his
760	-8.468849	ée
761	-8.469791	ом
762	-8.469973	ام
763	-8.470992	ado
764	-8.472009	able
765	-8.473578	▁ar
766	-8.473651	▁10
767	-8.473833	ци
768	-8.474279	ى
769	-8.474791	▁used
770	-8.475130	▁big
771	-8.476551	高
772	-8.476964	op
773	-8.477386	ted
774	-8.477418	ля
775	-8.478284	▁comp
776	-8.478735	iz
777	-8.479080	द
778	-8.481599	ton
779	-8.485096	か
780	-8.485466	ak
781	-8.486897	▁«
782	-8.488754	ana
783	-8.489234	▁thank
784	-8.490997	inde
785	-8.492473	▁ali
786	-8.493609	년
787	-8.496765	▁need
788	-8.497493	्य
789	-8.497789	ρ
790	-8.497884	té
791	-8.501540	ся
792	-8.502304	▁li
793	-8.506609	या
794	-8.508341	su
795	-8.509332	वा
796	-8.509736	▁об
797	-8.512445	・
798	-8.514812	shi
799	-8.515165	ри
800	-8.515527	per
801	-8.515532	▁5
802	-8.515906	リ
803	-8.515936	▁tra
804	-8.516525	of
805	-8.516757	成
806	-8.517479	▁th
807	-8.517662	ब
808	-8.518014	▁wana
809	-8.518667	ol
810	-8.521119	▁sur
811	-8.521236	19
812	-8.523789	▁स
813	-8.524308	▁mu
814	-8.524863	ud
815	-8.527799	子
816	-8.528084	ّ
817	-8.529058	た
818	-8.530433	り
819	-8.530485	▁tonight
820	-8.531549	多
821	-8.534382	▁shib
822	-8.535796	▁even
823	-8.538207	ies
824	-8.541060	▁work
825	-8.542056	ру
826	-8.543469	▁son
827	-8.545291	아
828	-8.545437	مر
829	-8.546541	해
830	-8.547395	tar
831	-8.549309	κ
832	-8.550581	0
833	-8.550733	▁ko
834	-8.552260	▁bi
835	-8.554105	ला
836	-8.554813	▁dip
837	-8.555071	산
838	-8.556798	▁из
839	-8.556882	ин
840	-8.557877	作
841	-8.558473	ces
842	-8.559465	jo
843	-8.559860	ger
844	-8.561209	ей
845	-8.561421	▁ब
846	-8.562266	ड
847	-8.562464	मा
848	-8.564491	▁keep
849	-8.564653	て
850	-8.566188	▁way
851	-8.566364	학
852	-8.567508	dy
853	-8.567701	▁الس
854	-8.567993	ran
855	-8.568331	日
856	-8.571781	ο
857	-8.572585	isha
858	-8.572831	物
859	-8.573752	ные
860	-8.573774	▁الن
861	-8.573850	数
862	-8.574755	▁than
863	-8.574828	ist
864	-8.577085	▁think
865	-8.578183	力
866	-8.578610	де
867	-8.581674	▁morning
868	-8.582497	为
869	-8.583508	▁favorite
870	-8.584283	bil
871	-8.584994	king
872	-8.590238	▁ti
873	-8.590378	▁weekend
874	-8.592208	ag
875	-8.592447	「
876	-8.596452	▁أن
877	-8.598158	▁ver
878	-8.601262	語
879	-8.601459	▁ي
880	-8.601690	▁до
881	-8.601699	▁am
882	-8.603993	▁وت
883	-8.604249	▁home
884	-8.604434	▁market
885	-8.605172	量
886	-8.608121	체
887	-8.608350	정
888	-8.611782	라
889	-8.611799	aji
890	-8.613557	ique
891	-8.614470	了
892	-8.614921	00
893	-8.616044	اب
894	-8.616995	▁were
895	-8.617167	أ
896	-8.617273	ем
897	-8.617359	▁الع
898	-8.617659	aire
899	-8.618309	일
900	-8.619136	▁want
